,_step,global_step,eval/rollout/episode_length,eval/rollout/episode_return,eval/grid/mean_td_error,eval/barrier/coverage,eval/barrier/validity_alpha_0.9,eval/constrain/mean_episode_length,run_id,exp_name,seed
164,170135,1660000.0,500.0,500.0,0.6721004843711853,0.08780000358819962,0.9939000010490417,377.20001220703125,1838epc0,bump_supervised_base_2M,1
165,171155,1670000.0,500.0,500.0,0.6809123754501343,0.08560000360012054,0.9950000047683716,289.3999938964844,1838epc0,bump_supervised_base_2M,1
166,172175,1680000.0,500.0,500.0,0.6622287631034851,0.0868000015616417,0.9937000274658203,331.79998779296875,1838epc0,bump_supervised_base_2M,1
167,173195,1690000.0,500.0,500.0,0.672346830368042,0.08009999990463257,0.9943000078201294,123.0999984741211,1838epc0,bump_supervised_base_2M,1
168,174215,1700000.0,500.0,500.0,0.70070880651474,0.07530000060796738,0.9940000176429749,307.3999938964844,1838epc0,bump_supervised_base_2M,1
169,175235,1710000.0,500.0,500.0,0.6725383996963501,0.0729999989271164,0.993399977684021,308.5,1838epc0,bump_supervised_base_2M,1
170,176255,1720000.0,500.0,500.0,0.746918797492981,0.07280000299215317,0.9926999807357788,223.6999969482422,1838epc0,bump_supervised_base_2M,1
171,177280,1730000.0,235.0,234.0,0.7109951376914978,0.07970000058412552,0.9926999807357788,287.70001220703125,1838epc0,bump_supervised_base_2M,1
172,178310,1740000.0,466.70001220703125,466.0,0.6696401834487915,0.0820000022649765,0.9929999709129333,35.5,1838epc0,bump_supervised_base_2M,1
173,179310,1750000.0,500.0,500.0,0.6556771993637085,0.08649999648332596,0.9925000071525574,24.0,1838epc0,bump_supervised_base_2M,1
174,180310,1760000.0,500.0,500.0,0.6880946159362793,0.08160000294446945,0.9916999936103821,51.400001525878906,1838epc0,bump_supervised_base_2M,1
175,181310,1770000.0,500.0,500.0,0.6797971725463867,0.0763000026345253,0.9915000200271606,37.400001525878906,1838epc0,bump_supervised_base_2M,1
176,182310,1780000.0,500.0,500.0,0.6901858448982239,0.07450000196695328,0.9919000267982483,50.79999923706055,1838epc0,bump_supervised_base_2M,1
177,183310,1790000.0,500.0,500.0,0.6343379616737366,0.0706000030040741,0.9909999966621399,38.900001525878906,1838epc0,bump_supervised_base_2M,1
178,184310,1800000.0,500.0,500.0,0.6841809153556824,0.07100000232458115,0.9901999831199646,11.100000381469727,1838epc0,bump_supervised_base_2M,1
179,185310,1810000.0,500.0,500.0,0.6882773637771606,0.06530000269412994,0.9925000071525574,53.20000076293945,1838epc0,bump_supervised_base_2M,1
180,186310,1820000.0,500.0,500.0,0.6987509727478027,0.07699999958276749,0.9901999831199646,10.100000381469727,1838epc0,bump_supervised_base_2M,1
181,187310,1830000.0,500.0,500.0,0.6789127588272095,0.08060000091791153,0.9894999861717224,10.300000190734863,1838epc0,bump_supervised_base_2M,1
182,188310,1840000.0,500.0,500.0,0.7533822059631348,0.07940000295639038,0.9879000186920166,23.899999618530273,1838epc0,bump_supervised_base_2M,1
183,189310,1850000.0,500.0,500.0,0.7242058515548706,0.07620000094175339,0.9884999990463257,23.700000762939453,1838epc0,bump_supervised_base_2M,1
184,190310,1860000.0,500.0,500.0,0.7008222937583923,0.07689999788999557,0.9889000058174133,23.200000762939453,1838epc0,bump_supervised_base_2M,1
185,191310,1870000.0,500.0,500.0,0.7217440605163574,0.07460000365972519,0.9902999997138977,24.299999237060547,1838epc0,bump_supervised_base_2M,1
186,192310,1880000.0,500.0,500.0,0.6927024722099304,0.06989999860525131,0.9891999959945679,10.399999618530273,1838epc0,bump_supervised_base_2M,1
187,193310,1890000.0,500.0,500.0,0.7256290912628174,0.07360000163316727,0.988099992275238,36.900001525878906,1838epc0,bump_supervised_base_2M,1
188,194310,1900000.0,500.0,500.0,0.7252210974693298,0.0689999982714653,0.9901999831199646,25.100000381469727,1838epc0,bump_supervised_base_2M,1
189,195310,1910000.0,500.0,500.0,0.7357699275016785,0.06400000303983688,0.9909999966621399,11.0,1838epc0,bump_supervised_base_2M,1
190,196310,1920000.0,500.0,500.0,0.7117586135864258,0.06509999930858612,0.9884999990463257,11.399999618530273,1838epc0,bump_supervised_base_2M,1
191,197310,1930000.0,500.0,500.0,0.6671826243400574,0.06750000268220901,0.9894999861717224,61.29999923706055,1838epc0,bump_supervised_base_2M,1
192,198341,1940000.0,238.60000610351562,237.60000610351562,0.7556341290473938,0.0892999991774559,0.9973000288009644,83.0,1838epc0,bump_supervised_base_2M,1
193,199365,1950000.0,500.0,500.0,0.6269991993904114,0.09269999712705612,0.9958000183105469,114.69999694824219,1838epc0,bump_supervised_base_2M,1
194,200385,1960000.0,500.0,500.0,0.6367458701133728,0.08429999649524689,0.9958000183105469,126.30000305175781,1838epc0,bump_supervised_base_2M,1
195,201405,1970000.0,500.0,500.0,0.6476715803146362,0.08489999920129776,0.9939000010490417,98.0,1838epc0,bump_supervised_base_2M,1
196,202425,1980000.0,500.0,500.0,0.6039573550224304,0.08030000329017639,0.9934999942779541,143.1999969482422,1838epc0,bump_supervised_base_2M,1
197,203445,1990000.0,500.0,500.0,0.6009698510169983,0.08179999887943268,0.9927999973297119,132.5,1838epc0,bump_supervised_base_2M,1
0,1807,20000.0,29.5,28.5,0.3267561197280884,0.0,1.0,41.900001525878906,njdozgs1,bump_supervised_2M,1
1,3150,30000.0,118.80000305175781,117.9000015258789,0.3799348771572113,0.0,1.0,34.400001525878906,njdozgs1,bump_supervised_2M,1
2,4466,40000.0,99.0,98.0,0.48273754119873047,0.0,1.0,126.9000015258789,njdozgs1,bump_supervised_2M,1
3,5760,50000.0,102.30000305175781,101.30000305175781,0.697948694229126,0.0,1.0,112.19999694824219,njdozgs1,bump_supervised_2M,1
4,7032,60000.0,197.10000610351562,196.1999969482422,0.9149706959724426,0.0,1.0,206.8000030517578,njdozgs1,bump_supervised_2M,1
5,8250,70000.0,396.3999938964844,395.8999938964844,1.1087043285369873,0.03420000150799751,0.9855999946594238,219.5,njdozgs1,bump_supervised_2M,1
6,9455,80000.0,274.1000061035156,273.3999938964844,1.2240700721740723,0.03739999979734421,0.9847999811172485,100.5999984741211,njdozgs1,bump_supervised_2M,1
7,10620,90000.0,500.0,500.0,1.0436846017837524,0.03709999844431877,0.9904999732971191,271.29998779296875,njdozgs1,bump_supervised_2M,1
8,11767,100000.0,500.0,500.0,0.8980060815811157,0.0502999983727932,0.9977999925613403,350.8999938964844,njdozgs1,bump_supervised_2M,1
9,12868,110000.0,500.0,500.0,0.9242375493049622,0.0794999971985817,0.9986000061035156,500.0,njdozgs1,bump_supervised_2M,1
10,13939,120000.0,491.29998779296875,491.20001220703125,1.0437437295913696,0.1145000010728836,0.996399998664856,396.5,njdozgs1,bump_supervised_2M,1
11,14996,130000.0,471.3999938964844,471.29998779296875,0.9726279377937317,0.1265999972820282,0.9979000091552734,195.89999389648438,njdozgs1,bump_supervised_2M,1
12,16039,140000.0,422.20001220703125,421.8999938964844,0.9815261363983154,0.14000000059604645,0.9976000189781189,194.8000030517578,njdozgs1,bump_supervised_2M,1
13,17081,150000.0,425.5,425.1000061035156,1.1054836511611938,0.1565999984741211,0.9941999912261963,145.60000610351562,njdozgs1,bump_supervised_2M,1
14,18122,160000.0,500.0,500.0,0.9725283980369568,0.13910000026226044,0.9973999857902527,128.10000610351562,njdozgs1,bump_supervised_2M,1
15,19150,170000.0,429.8999938964844,429.6000061035156,1.0024362802505493,0.1445000022649765,0.9987999796867371,121.0,njdozgs1,bump_supervised_2M,1
16,20177,180000.0,428.70001220703125,428.5,1.0559613704681396,0.1444000005722046,0.9958000183105469,143.39999389648438,njdozgs1,bump_supervised_2M,1
17,21202,190000.0,431.1000061035156,430.8999938964844,0.9131808280944824,0.14339999854564667,0.998199999332428,50.20000076293945,njdozgs1,bump_supervised_2M,1
18,22227,200000.0,409.0,408.6000061035156,0.8901296257972717,0.13570000231266022,0.9973999857902527,103.19999694824219,njdozgs1,bump_supervised_2M,1
19,23251,210000.0,500.0,500.0,0.9383121132850647,0.13120000064373016,0.9965000152587891,67.0,njdozgs1,bump_supervised_2M,1
20,24269,220000.0,439.6000061035156,439.29998779296875,0.848281979560852,0.1216999962925911,0.993399977684021,41.5,njdozgs1,bump_supervised_2M,1
21,25291,230000.0,243.1999969482422,242.1999969482422,0.8802762627601624,0.11800000071525574,0.9866999983787537,174.39999389648438,njdozgs1,bump_supervised_2M,1
22,26313,240000.0,444.1000061035156,443.70001220703125,0.9577758312225342,0.11810000240802765,0.9886000156402588,54.400001525878906,njdozgs1,bump_supervised_2M,1
23,27333,250000.0,459.3999938964844,459.0,0.9770162105560303,0.1136000007390976,0.9855999946594238,95.80000305175781,njdozgs1,bump_supervised_2M,1
24,28354,260000.0,500.0,500.0,0.9225389361381531,0.1152999997138977,0.9855999946594238,209.10000610351562,njdozgs1,bump_supervised_2M,1
25,29375,270000.0,436.3999938964844,436.0,0.9280062913894653,0.10760000348091125,0.9884999990463257,218.39999389648438,njdozgs1,bump_supervised_2M,1
26,30396,280000.0,500.0,500.0,0.8298272490501404,0.11909999698400497,0.9934999942779541,451.1000061035156,njdozgs1,bump_supervised_2M,1
27,31404,290000.0,500.0,500.0,0.8519284129142761,0.11169999837875366,0.9909999966621399,353.20001220703125,njdozgs1,bump_supervised_2M,1
28,32409,300000.0,500.0,500.0,0.8414857387542725,0.1185000017285347,0.9905999898910522,255.5,njdozgs1,bump_supervised_2M,1
29,33430,310000.0,500.0,500.0,0.8943612575531006,0.11760000139474869,0.9897000193595886,222.60000610351562,njdozgs1,bump_supervised_2M,1
30,34450,320000.0,500.0,500.0,0.8444273471832275,0.10869999974966049,0.989300012588501,353.6000061035156,njdozgs1,bump_supervised_2M,1
31,35470,330000.0,500.0,500.0,0.8706721663475037,0.11429999768733978,0.9890000224113464,157.89999389648438,njdozgs1,bump_supervised_2M,1
32,36492,340000.0,447.29998779296875,447.0,0.8531380891799927,0.13030000030994415,0.9955000281333923,255.10000610351562,njdozgs1,bump_supervised_2M,1
33,37504,350000.0,500.0,500.0,0.931948721408844,0.11749999970197678,0.9883000254631042,255.6999969482422,njdozgs1,bump_supervised_2M,1
34,38525,360000.0,500.0,500.0,0.8475126028060913,0.11569999903440475,0.9872999787330627,353.20001220703125,njdozgs1,bump_supervised_2M,1
35,39545,370000.0,500.0,500.0,0.799144983291626,0.12860000133514404,0.9952999949455261,353.6000061035156,njdozgs1,bump_supervised_2M,1
36,40565,380000.0,500.0,500.0,0.8306608200073242,0.11500000208616257,0.9926000237464905,108.19999694824219,njdozgs1,bump_supervised_2M,1
37,41585,390000.0,500.0,500.0,0.8051525950431824,0.11760000139474869,0.9902999997138977,304.20001220703125,njdozgs1,bump_supervised_2M,1
38,42605,400000.0,465.70001220703125,465.6000061035156,0.7983288764953613,0.11410000175237656,0.9922999739646912,217.8000030517578,njdozgs1,bump_supervised_2M,1
39,43626,410000.0,500.0,500.0,0.8163515329360962,0.12610000371932983,0.9947999715805054,304.29998779296875,njdozgs1,bump_supervised_2M,1
40,44646,420000.0,500.0,500.0,0.8052558302879333,0.10899999737739563,0.9937999844551086,353.0,njdozgs1,bump_supervised_2M,1
41,45666,430000.0,500.0,500.0,0.8329522013664246,0.11500000208616257,0.9926000237464905,304.3999938964844,njdozgs1,bump_supervised_2M,1
42,46686,440000.0,500.0,500.0,0.8687995076179504,0.11330000311136246,0.9904999732971191,242.6999969482422,njdozgs1,bump_supervised_2M,1
43,47706,450000.0,500.0,500.0,0.8479936718940735,0.11410000175237656,0.9883000254631042,304.3999938964844,njdozgs1,bump_supervised_2M,1
44,48726,460000.0,500.0,500.0,0.8324438333511353,0.120899997651577,0.9900000095367432,304.3999938964844,njdozgs1,bump_supervised_2M,1
45,49746,470000.0,500.0,500.0,0.8751825094223022,0.11050000041723251,0.9904000163078308,353.20001220703125,njdozgs1,bump_supervised_2M,1
46,50766,480000.0,500.0,500.0,0.8775481581687927,0.11180000007152557,0.9871000051498413,255.6999969482422,njdozgs1,bump_supervised_2M,1
47,51788,490000.0,500.0,500.0,0.8415663838386536,0.11959999799728394,0.9926000237464905,255.6999969482422,njdozgs1,bump_supervised_2M,1
48,52808,500000.0,500.0,500.0,0.8498950004577637,0.12080000340938568,0.991100013256073,304.3999938964844,njdozgs1,bump_supervised_2M,1
49,53828,510000.0,500.0,500.0,0.818270742893219,0.11330000311136246,0.9896000027656555,255.3000030517578,njdozgs1,bump_supervised_2M,1
50,54848,520000.0,500.0,500.0,0.823685348033905,0.11420000344514847,0.9887999892234802,157.89999389648438,njdozgs1,bump_supervised_2M,1
51,55868,530000.0,317.70001220703125,317.29998779296875,0.8877182602882385,0.11670000106096268,0.9948999881744385,174.39999389648438,njdozgs1,bump_supervised_2M,1
52,56890,540000.0,500.0,500.0,0.8825337290763855,0.13979999721050262,0.9911999702453613,353.6000061035156,njdozgs1,bump_supervised_2M,1
53,57910,550000.0,500.0,500.0,0.8080047369003296,0.12160000205039978,0.9925000071525574,255.8000030517578,njdozgs1,bump_supervised_2M,1
54,58930,560000.0,500.0,500.0,0.7253806591033936,0.11959999799728394,0.9929999709129333,402.1000061035156,njdozgs1,bump_supervised_2M,1
55,59951,570000.0,500.0,500.0,0.8084596991539001,0.11599999666213989,0.992900013923645,255.8000030517578,njdozgs1,bump_supervised_2M,1
56,60971,580000.0,500.0,500.0,0.863338828086853,0.1234000027179718,0.991599977016449,177.0,njdozgs1,bump_supervised_2M,1
57,61991,590000.0,500.0,500.0,0.8115219473838806,0.11659999936819077,0.991599977016449,119.30000305175781,njdozgs1,bump_supervised_2M,1
58,63011,600000.0,500.0,500.0,0.8352552652359009,0.12280000001192093,0.9896000027656555,304.29998779296875,njdozgs1,bump_supervised_2M,1
59,64031,610000.0,500.0,500.0,0.9148826599121094,0.12330000102519989,0.9887999892234802,304.3999938964844,njdozgs1,bump_supervised_2M,1
60,65051,620000.0,500.0,500.0,0.8858505487442017,0.12409999966621399,0.9896000027656555,299.70001220703125,njdozgs1,bump_supervised_2M,1
61,66071,630000.0,500.0,500.0,0.96527498960495,0.11760000139474869,0.9901999831199646,158.0,njdozgs1,bump_supervised_2M,1
62,67091,640000.0,500.0,500.0,0.8274812698364258,0.11869999766349792,0.9882000088691711,206.8000030517578,njdozgs1,bump_supervised_2M,1
63,68111,650000.0,500.0,500.0,0.9252853393554688,0.11919999867677689,0.988099992275238,255.6999969482422,njdozgs1,bump_supervised_2M,1
64,69131,660000.0,489.70001220703125,489.6000061035156,0.8365374207496643,0.11479999870061874,0.9904999732971191,255.6999969482422,njdozgs1,bump_supervised_2M,1
65,70151,670000.0,488.8999938964844,488.79998779296875,0.8302562832832336,0.11299999803304672,0.9907000064849854,180.10000610351562,njdozgs1,bump_supervised_2M,1
66,71171,680000.0,500.0,500.0,0.9350362420082092,0.11879999935626984,0.9869999885559082,137.1999969482422,njdozgs1,bump_supervised_2M,1
67,72192,690000.0,464.79998779296875,464.70001220703125,0.8337802290916443,0.12470000237226486,0.9950000047683716,68.5999984741211,njdozgs1,bump_supervised_2M,1
68,73213,700000.0,500.0,500.0,0.8534626364707947,0.11640000343322754,0.994700014591217,353.3999938964844,njdozgs1,bump_supervised_2M,1
69,74233,710000.0,500.0,500.0,0.7627087831497192,0.11429999768733978,0.9927999973297119,304.20001220703125,njdozgs1,bump_supervised_2M,1
70,75253,720000.0,500.0,500.0,0.8932554125785828,0.12559999525547028,0.9918000102043152,206.1999969482422,njdozgs1,bump_supervised_2M,1
71,76273,730000.0,500.0,500.0,0.7894201874732971,0.125,0.9894999861717224,255.3000030517578,njdozgs1,bump_supervised_2M,1
72,77293,740000.0,500.0,500.0,0.8560914993286133,0.11819999665021896,0.9919999837875366,206.6999969482422,njdozgs1,bump_supervised_2M,1
73,78313,750000.0,498.0,497.8999938964844,0.8525798320770264,0.12150000035762787,0.9900000095367432,144.1999969482422,njdozgs1,bump_supervised_2M,1
74,79334,760000.0,403.1000061035156,402.5,0.8235527873039246,0.12229999899864197,0.9886000156402588,32.79999923706055,njdozgs1,bump_supervised_2M,1
75,80346,770000.0,500.0,500.0,0.8620737195014954,0.11909999698400497,0.987500011920929,157.39999389648438,njdozgs1,bump_supervised_2M,1
76,81366,780000.0,500.0,500.0,0.8520050048828125,0.1151999980211258,0.9869999885559082,108.9000015258789,njdozgs1,bump_supervised_2M,1
77,82386,790000.0,500.0,500.0,0.811126708984375,0.11699999868869781,0.9896000027656555,157.3000030517578,njdozgs1,bump_supervised_2M,1
78,83405,800000.0,500.0,500.0,0.8490990996360779,0.12039999663829803,0.991100013256073,206.60000610351562,njdozgs1,bump_supervised_2M,1
79,84425,810000.0,500.0,500.0,0.8773585557937622,0.1216999962925911,0.9943000078201294,353.20001220703125,njdozgs1,bump_supervised_2M,1
80,85448,820000.0,479.70001220703125,479.5,0.9350970387458801,0.12610000371932983,0.991599977016449,150.3000030517578,njdozgs1,bump_supervised_2M,1
81,86470,830000.0,497.0,496.8999938964844,0.8080793619155884,0.12690000236034393,0.9901999831199646,169.10000610351562,njdozgs1,bump_supervised_2M,1
82,87490,840000.0,500.0,500.0,0.8406875133514404,0.11739999800920486,0.9897000193595886,255.39999389648438,njdozgs1,bump_supervised_2M,1
83,88510,850000.0,500.0,500.0,0.7921122908592224,0.10890000313520432,0.9890999794006348,109.0999984741211,njdozgs1,bump_supervised_2M,1
84,89530,860000.0,500.0,500.0,0.9000402688980103,0.11330000311136246,0.9896000027656555,243.8000030517578,njdozgs1,bump_supervised_2M,1
85,90550,870000.0,500.0,500.0,0.874019980430603,0.1168999969959259,0.9889000058174133,177.39999389648438,njdozgs1,bump_supervised_2M,1
86,91570,880000.0,458.0,457.5,0.7975195050239563,0.11990000307559967,0.9894000291824341,30.399999618530273,njdozgs1,bump_supervised_2M,1
87,92591,890000.0,500.0,500.0,0.8799976110458374,0.12290000170469284,0.9900000095367432,146.60000610351562,njdozgs1,bump_supervised_2M,1
88,93612,900000.0,500.0,500.0,0.9131366014480591,0.121799997985363,0.9894000291824341,18.600000381469727,njdozgs1,bump_supervised_2M,1
89,94634,910000.0,260.70001220703125,259.79998779296875,0.8420894742012024,0.12229999899864197,0.9865999817848206,54.0,njdozgs1,bump_supervised_2M,1
90,95654,920000.0,500.0,500.0,0.8498852849006653,0.1193000003695488,0.9901999831199646,31.700000762939453,njdozgs1,bump_supervised_2M,1
91,96674,930000.0,500.0,500.0,0.8187423348426819,0.12200000137090683,0.9886999726295471,23.399999618530273,njdozgs1,bump_supervised_2M,1
92,97694,940000.0,482.5,482.1000061035156,0.8008065819740295,0.12129999697208405,0.9876999855041504,10.600000381469727,njdozgs1,bump_supervised_2M,1
93,98715,950000.0,500.0,500.0,0.8854811787605286,0.11150000244379044,0.9891999959945679,55.79999923706055,njdozgs1,bump_supervised_2M,1
94,99738,960000.0,266.29998779296875,265.5,0.758245587348938,0.10949999839067459,0.9879999756813049,30.0,njdozgs1,bump_supervised_2M,1
95,100760,970000.0,500.0,500.0,0.7996447682380676,0.10499999672174454,0.9901999831199646,290.3999938964844,njdozgs1,bump_supervised_2M,1
96,101780,980000.0,500.0,500.0,0.794489324092865,0.10329999774694443,0.9882000088691711,96.5,njdozgs1,bump_supervised_2M,1
97,102801,990000.0,500.0,500.0,0.7785965800285339,0.09860000014305115,0.9908999800682068,125.80000305175781,njdozgs1,bump_supervised_2M,1
98,103821,1000000.0,500.0,500.0,0.7463660836219788,0.09950000047683716,0.991100013256073,206.6999969482422,njdozgs1,bump_supervised_2M,1
99,104841,1010000.0,500.0,500.0,0.7435945272445679,0.09440000355243683,0.9908000230789185,158.0,njdozgs1,bump_supervised_2M,1
100,105861,1020000.0,500.0,500.0,0.7581451535224915,0.08789999783039093,0.9940000176429749,304.3999938964844,njdozgs1,bump_supervised_2M,1
101,106881,1030000.0,193.60000610351562,192.60000610351562,0.8538350462913513,0.09690000116825104,0.989799976348877,310.79998779296875,njdozgs1,bump_supervised_2M,1
102,107903,1040000.0,500.0,500.0,0.7708494067192078,0.10080000013113022,0.9947999715805054,255.60000610351562,njdozgs1,bump_supervised_2M,1
103,108923,1050000.0,500.0,500.0,0.7861111164093018,0.10080000013113022,0.996399998664856,402.29998779296875,njdozgs1,bump_supervised_2M,1
104,109943,1060000.0,500.0,500.0,0.8216323256492615,0.10660000145435333,0.996399998664856,402.20001220703125,njdozgs1,bump_supervised_2M,1
105,110963,1070000.0,500.0,500.0,0.7567412257194519,0.09019999951124191,0.9945999979972839,305.0,njdozgs1,bump_supervised_2M,1
106,111983,1080000.0,500.0,500.0,0.768200695514679,0.09799999743700027,0.9926000237464905,304.3999938964844,njdozgs1,bump_supervised_2M,1
107,113003,1090000.0,500.0,500.0,0.6916176676750183,0.09790000319480896,0.9933000206947327,255.3000030517578,njdozgs1,bump_supervised_2M,1
108,114023,1100000.0,500.0,500.0,0.8354371190071106,0.09650000184774399,0.9923999905586243,304.5,njdozgs1,bump_supervised_2M,1
109,115043,1110000.0,500.0,500.0,0.749077320098877,0.09910000115633011,0.9922999739646912,304.5,njdozgs1,bump_supervised_2M,1
110,116063,1120000.0,500.0,500.0,0.7488967776298523,0.10080000013113022,0.9922999739646912,353.3999938964844,njdozgs1,bump_supervised_2M,1
111,117083,1130000.0,500.0,500.0,0.7375071048736572,0.10570000112056732,0.9950000047683716,304.5,njdozgs1,bump_supervised_2M,1
112,118103,1140000.0,486.6000061035156,486.20001220703125,0.8333935737609863,0.10249999910593033,0.996999979019165,121.0,njdozgs1,bump_supervised_2M,1
113,119123,1150000.0,500.0,500.0,0.7362134456634521,0.11299999803304672,0.9962999820709229,74.0,njdozgs1,bump_supervised_2M,1
114,120143,1160000.0,500.0,500.0,0.7392883896827698,0.10540000349283218,0.9940000176429749,102.0999984741211,njdozgs1,bump_supervised_2M,1
115,121163,1170000.0,500.0,500.0,0.7853077054023743,0.10499999672174454,0.9925000071525574,95.5,njdozgs1,bump_supervised_2M,1
116,122183,1180000.0,500.0,500.0,0.698809027671814,0.10119999945163727,0.9937999844551086,402.29998779296875,njdozgs1,bump_supervised_2M,1
117,123203,1190000.0,500.0,500.0,0.7751451730728149,0.09759999811649323,0.993399977684021,143.8000030517578,njdozgs1,bump_supervised_2M,1
118,124223,1200000.0,500.0,500.0,0.7286766767501831,0.09860000014305115,0.9937999844551086,451.1000061035156,njdozgs1,bump_supervised_2M,1
119,125243,1210000.0,500.0,500.0,0.7635926604270935,0.09920000284910202,0.9927999973297119,304.5,njdozgs1,bump_supervised_2M,1
120,126263,1220000.0,500.0,500.0,0.7163331508636475,0.10180000215768814,0.9929999709129333,207.0,njdozgs1,bump_supervised_2M,1
121,127283,1230000.0,500.0,500.0,0.7551477551460266,0.10540000349283218,0.9937999844551086,157.8000030517578,njdozgs1,bump_supervised_2M,1
122,128303,1240000.0,425.8999938964844,425.3999938964844,0.7845618724822998,0.11909999698400497,0.989300012588501,47.599998474121094,njdozgs1,bump_supervised_2M,1
123,129328,1250000.0,309.8999938964844,309.1000061035156,0.7776437401771545,0.11270000040531158,0.9883999824523926,71.19999694824219,njdozgs1,bump_supervised_2M,1
124,130359,1260000.0,500.0,500.0,0.7647905945777893,0.1143999993801117,0.9901999831199646,53.099998474121094,njdozgs1,bump_supervised_2M,1
125,131380,1270000.0,314.5,313.6000061035156,0.7579221725463867,0.11259999871253967,0.9944000244140625,96.9000015258789,njdozgs1,bump_supervised_2M,1
126,132403,1280000.0,445.70001220703125,445.20001220703125,0.7608907222747803,0.11720000207424164,0.9900000095367432,102.0999984741211,njdozgs1,bump_supervised_2M,1
127,133425,1290000.0,500.0,500.0,0.8404487371444702,0.1136000007390976,0.9868999719619751,159.3000030517578,njdozgs1,bump_supervised_2M,1
128,134445,1300000.0,500.0,500.0,0.8252196907997131,0.12060000002384186,0.9878000020980835,109.5,njdozgs1,bump_supervised_2M,1
129,135465,1310000.0,500.0,500.0,0.8080394268035889,0.10849999636411667,0.9890999794006348,304.6000061035156,njdozgs1,bump_supervised_2M,1
130,136485,1320000.0,500.0,500.0,0.8069014549255371,0.10010000318288803,0.9908000230789185,255.60000610351562,njdozgs1,bump_supervised_2M,1
131,137505,1330000.0,500.0,500.0,0.700117290019989,0.09839999675750732,0.9927999973297119,206.60000610351562,njdozgs1,bump_supervised_2M,1
132,138525,1340000.0,500.0,500.0,0.7581337690353394,0.10279999673366547,0.9898999929428101,450.5,njdozgs1,bump_supervised_2M,1
133,139545,1350000.0,500.0,500.0,0.7347979545593262,0.0997999981045723,0.9908999800682068,206.8000030517578,njdozgs1,bump_supervised_2M,1
134,140565,1360000.0,500.0,500.0,0.7567532658576965,0.09539999812841415,0.9905999898910522,304.5,njdozgs1,bump_supervised_2M,1
135,141586,1370000.0,500.0,500.0,0.8293696045875549,0.09390000253915787,0.9926999807357788,353.5,njdozgs1,bump_supervised_2M,1
136,142606,1380000.0,500.0,500.0,0.7279524207115173,0.10019999742507935,0.9929999709129333,255.3000030517578,njdozgs1,bump_supervised_2M,1
137,143627,1390000.0,500.0,500.0,0.7834720015525818,0.10270000249147415,0.9900000095367432,91.0999984741211,njdozgs1,bump_supervised_2M,1
138,144648,1400000.0,495.79998779296875,495.70001220703125,0.7278080582618713,0.09780000150203705,0.9908999800682068,206.60000610351562,njdozgs1,bump_supervised_2M,1
139,145668,1410000.0,500.0,500.0,0.7197902798652649,0.10170000046491623,0.9894999861717224,142.39999389648438,njdozgs1,bump_supervised_2M,1
140,146688,1420000.0,500.0,500.0,0.7691057920455933,0.10220000147819519,0.9912999868392944,168.0,njdozgs1,bump_supervised_2M,1
141,147708,1430000.0,500.0,500.0,0.7444447875022888,0.09510000050067902,0.9915000200271606,347.6000061035156,njdozgs1,bump_supervised_2M,1
142,148728,1440000.0,500.0,500.0,0.7528315186500549,0.0957999974489212,0.9911999702453613,157.39999389648438,njdozgs1,bump_supervised_2M,1
143,149748,1450000.0,500.0,500.0,0.7534317970275879,0.0957999974489212,0.9927999973297119,304.29998779296875,njdozgs1,bump_supervised_2M,1
144,150768,1460000.0,500.0,500.0,0.6987902522087097,0.09960000216960907,0.991100013256073,108.4000015258789,njdozgs1,bump_supervised_2M,1
145,151788,1470000.0,500.0,500.0,0.7064308524131775,0.1088000014424324,0.989799976348877,206.60000610351562,njdozgs1,bump_supervised_2M,1
146,152809,1480000.0,500.0,500.0,0.7946794033050537,0.10509999841451645,0.989300012588501,159.1999969482422,njdozgs1,bump_supervised_2M,1
147,153830,1490000.0,484.1000061035156,484.0,0.7704221606254578,0.11180000007152557,0.9897000193595886,80.4000015258789,njdozgs1,bump_supervised_2M,1
148,154851,1500000.0,500.0,500.0,0.7634072303771973,0.11410000175237656,0.9882000088691711,150.8000030517578,njdozgs1,bump_supervised_2M,1
149,155871,1510000.0,500.0,500.0,0.794082760810852,0.1062999963760376,0.9878000020980835,59.79999923706055,njdozgs1,bump_supervised_2M,1
150,156891,1520000.0,500.0,500.0,0.7732737064361572,0.10209999978542328,0.9890999794006348,157.5,njdozgs1,bump_supervised_2M,1
151,157915,1530000.0,476.3999938964844,476.20001220703125,0.7580917477607727,0.10809999704360962,0.9902999997138977,99.30000305175781,njdozgs1,bump_supervised_2M,1
152,158936,1540000.0,500.0,500.0,0.861735463142395,0.10920000076293945,0.9887999892234802,43.70000076293945,njdozgs1,bump_supervised_2M,1
153,159956,1550000.0,500.0,500.0,0.8779984712600708,0.11330000311136246,0.9927999973297119,207.0,njdozgs1,bump_supervised_2M,1
154,160976,1560000.0,500.0,500.0,0.8696535229682922,0.12479999661445618,0.9932000041007996,199.89999389648438,njdozgs1,bump_supervised_2M,1
155,161996,1570000.0,500.0,500.0,0.7959271669387817,0.10949999839067459,0.9945999979972839,353.1000061035156,njdozgs1,bump_supervised_2M,1
